ticker,name,sector,market_cap,CapType,PE,PB,ROE,ROA,ProfitMargin,GrossMargin,FCF_Margin,DividendYield,DebtEquity,CurrentRatio,QuickRatio,PriceToFCF,EV_Revenue,EV_EBITDA,Beta,Volatility,return_6m,RSI_14,Momentum_10,MACD,BB_Percent,SMA20_above_SMA50,sentiment_score,sentiment_label,positive_ratio,neutral_ratio,negative_ratio,bullet_positive_count,bullet_negative_count,recommendation,analyst_count,target_mean_price,current_price,percent_change,extraction_date
CGNX,,Technology,5076237312.0,SmallCap,43.826088,3.5113792,0.080240004,0.04022,0.12803,0.68299,0.16195812640263596,1.07,5.098,3.14,1.999,34.07748185787868,5.305,30.592,1.465,0.0297554552649924,-0.1952100117907839,53.9877167891946,1.886790634044322,0.4661093511797958,0.4156966975656397,1.0,0.1,POSITIVE,0.25,0.6,0.15,0.0,0.0,buy,18.0,36.55556,30.24,1.41,2025-06-05
EXLS,,Technology,7653126144.0,SmallCap,35.636364,7.562701,0.23809999,0.1126,0.11356,0.37903,0.10608956268215299,,38.351,3.412,3.007,37.910010558554006,4.037,23.709,0.829,0.019102424562937,0.0092254945193088,57.51654642479605,2.4390304687326068,0.2049673777576401,0.9562256122762954,1.0,0.15,POSITIVE,0.3,0.55,0.15,0.0,0.0,buy,8.0,54.34625,47.04,0.36,2025-06-05
AI.PA,AIR LIQUIDE,Industrials,106617872384.0,BigCap,32.280212,3.9557045,0.13064,0.06392,0.12219,0.63012004,0.0694212949226662,1.79,45.076,0.88,0.528,56.76031962598456,4.344,16.039,0.708,0.0130669378491474,0.1606931568508265,59.36541069345053,-0.5396071446568057,1.8020405839754687,0.6457445520157237,1.0,-0.05,NEGATIVE,0.3,0.35,0.35,2.0,0.0,buy,22.0,196.27274,184.32,0.01,2025-06-05
A,Agilent Technologies,Health Care,32468629504.0,BigCap,28.15271,5.2889733,0.18882999,0.08462,0.17592,0.53576,0.15817365970012928,0.86,60.039,2.091,1.417,30.872891342267216,5.258,18.991,1.232,0.0214369082614051,-0.167661148901436,56.327626465425915,4.861810661004948,0.9486724119730638,0.7381023048916147,1.0,-0.25,POSITIVE,0.05,0.65,0.3,0.0,0.0,buy,16.0,136.825,113.94,-0.9,2025-06-05
EMN,Eastman Chemical Company,Materials,9082084352.0,BigCap,10.020383,1.5462642,0.16032,0.059520002,0.09847999,0.24909,0.05686552181999432,4.11,86.003,1.719,0.739,16.990159658283584,1.506,7.33,1.264,0.0245954000031831,-0.2112855645880504,44.58770076085312,-3.7739377159402743,-0.13451724837536,0.157340413969907,1.0,-0.25,NEGATIVE,0.05,0.65,0.3,1.0,0.0,buy,19.0,96.82,78.34,-3.1,2025-06-05
CAMT,,Technology,3290727168.0,SmallCap,27.647512,5.59727,0.24823,0.085360005,0.28395998,0.5008,,2.21,33.712,5.277,4.086,,6.858,23.528,1.306,0.0427058662902626,-0.0077007363750473,62.3278711791165,11.51291096127425,1.2601209887045144,1.022342623280838,1.0,0.05,POSITIVE,0.25,0.55,0.2,0.0,0.0,none,9.0,85.11111,72.16,-0.74,2025-06-05
VIST,,Energy,5497946112.0,SmallCap,10.377137,2.902869,0.32689998,0.109469995,0.2723,0.80179,0.10378146900511401,,108.359,0.91,0.883,29.97071863287148,3.246,5.228,-0.278,0.0364219867474944,-0.122900495511065,49.91483933999306,-2.401526798900821,0.7162418814312446,0.2766321756114284,1.0,0.2,NEUTRAL,0.35,0.5,0.15,1.0,0.0,buy,10.0,69.73529,48.6,1.42,2025-06-05
GRAB,,Technology,20867440640.0,SmallCap,506.0,3.2208784,-0.0051599997,-0.00708,0.0078799995,0.40555,0.42505141282251985,,5.952,2.486,2.3,16.83027852202488,5.126,325.032,0.844,0.0380160433896629,-0.0155641878957388,59.22681540073732,5.197505259335475,0.0778524668610245,0.7038621931312747,1.0,0.15,NEUTRAL,0.2,0.75,0.05,3.0,0.0,strong_buy,27.0,5.76529,5.06,0.8,2025-06-05
2768.T,Sojitz,Consumer Discretionary,737481195520.0,BigCap,6.807384,0.7606736,0.116330005,0.01585,0.04408,0.13818,-0.04729029850114881,4.72,118.006,1.598,1.119,-6.213762766661628,0.704,14.729,0.447,0.0186154838390324,0.1614504894120243,51.89674962469943,-0.057175528873642,35.834621380638055,0.1925485372286177,1.0,,POSITIVE,0.25,0.5,0.25,3.0,0.0,buy,6.0,4035.0,3533.0,1.06,2025-06-05
8316.T,Sumitomo Mitsui Financial Group,Financials,14198302048256.0,BigCap,12.1655,0.9473594,0.07628,0.00404,0.22568001,0.0,,3.71,,,,,-4.709,,0.22,0.0237337217033935,-0.0354847860417201,53.843181044968446,0.4469273743016759,62.97542571280428,0.5487153732989768,1.0,0.133,POSITIVE,0.33,0.47,0.2,2.0,0.0,buy,13.0,4154.359,3626.0,0.83,2025-06-05
OR,,Basic Materials,4965063680.0,SmallCap,155.79411,4.080894,0.02507,0.03849,0.15291001,0.96519,0.3034144439027787,0.82,6.592,4.985,4.873,81.38686726106643,25.161,29.819,0.846,0.0220083544293428,0.3823069322168508,65.23275693481838,6.024824242172502,0.9961863849705316,0.8224056487242309,1.0,0.05,POSITIVE,0.1,0.85,0.05,1.0,0.0,buy,4.0,27.926085,26.48,-1.49,2025-06-05
COCO,"The Vita Coco Company, Inc.",Consumer Defensive,2020850816.0,SmallCap,35.267326,7.309665,0.24857001,,0.11321,0.37308997,,,,,,,3.512,,0.368,0.0296652272440954,0.0159725481077808,62.452162076776496,4.121601535067227,0.7340107269709435,0.8679140675755878,1.0,0.0,NEUTRAL,0.15,0.7,0.15,0.0,0.0,buy,9.0,38.66667,34.1,-1.47,2025-05-16
SAN.PA,SANOFI,Health Care,106461323264.0,BigCap,17.533066,1.4150547,0.1145199945,,0.13946,0.70962995,,4.5,23.008,,,,2.655,9.872,0.405,0.0154147423157076,-0.0049728411772872,40.26375988901851,-6.337657174015529,-1.0111469711497565,0.1951449505150864,0.0,-0.1,NEGATIVE,0.1,0.7,0.2,1.0,0.0,buy,23.0,114.73043,87.49,0.42,2025-06-05
BMY,Bristol Myers Squibb,Health Care,97612611584.0,BigCap,17.897388,5.613224,0.31986,0.07237,0.11376,0.74689,0.292344536054232,5.17,293.85,1.279,1.095,6.991049455316432,2.879,7.152,0.386,0.0186026391468292,-0.1668920314809291,47.77155945358796,1.9680834831075469,-0.4801323715163548,0.6857481859642848,0.0,0.1,POSITIVE,0.15,0.8,0.05,1.0,0.0,hold,22.0,57.09591,47.84,-0.23,2025-06-05
TIGO,,Communication Services,6102947840.0,SmallCap,17.414286,1.8023655,0.11892,0.06447,0.0622,0.76208,0.25678703660219837,8.19,213.212,0.761,0.408,4.176168293715192,2.231,5.207,1.076,0.0196303365721342,0.5035138847458349,62.65928814850714,-0.2998926102409021,1.0781900437743843,0.6039575766503746,1.0,0.3,POSITIVE,0.5,0.3,0.2,0.0,0.0,buy,10.0,40.55,36.57,-0.16,2025-06-05
TSCO,Tractor Supply,Consumer Discretionary,27278944256.0,BigCap,25.597015,12.209302,0.49624002,0.091120005,0.07238,0.36316,0.033365594628846494,1.86,257.388,1.406,0.089,54.667868016847464,2.119,16.536,0.734,0.0205409568977073,-0.0814010414318345,55.0728505053476,2.9580404049686777,-0.4596855588827111,0.6384681421292642,0.0,0.25,NEGATIVE,0.25,0.75,0.0,0.0,0.0,buy,28.0,54.37321,51.45,4.28,2025-06-05
AXON,Axon Enterprise,Industrials,61418053632.0,BigCap,191.02179,24.029726,0.15166001,0.00677,0.14897999,0.60599,0.217221047858905,,80.08,2.825,2.5,126.91249428035728,27.132,534.439,1.285,0.0368361737399048,0.1437269120625879,75.56637020401375,7.105850653518879,38.657169368670566,0.9957253038319328,1.0,0.35,NEGATIVE,0.35,0.65,0.0,1.0,0.0,buy,14.0,721.31573,788.36,1.07,2025-06-05
ACAD,,Healthcare,3571505152.0,SmallCap,15.576642,4.660406,0.37238997,0.055570003,0.22974001,0.59739,0.019345282259395916,,7.319,2.879,2.629,185.30770903862407,3.029,29.685,0.649,0.0382184787225763,0.2349536634613718,63.35134671650037,-2.334097116603945,1.4327011023957184,0.601157800343147,1.0,0.3,POSITIVE,0.4,0.5,0.1,1.0,0.0,buy,19.0,26.94737,21.34,-1.98,2025-06-05
CTAS,Cintas,Industrials,91837317120.0,BigCap,52.89302,19.992968,0.40296,0.15531999,0.17532,0.4992,0.15961953120654346,0.69,58.617,1.721,0.846,56.586715660619895,9.292,35.377,1.065,0.0193679049465656,0.0227000102849719,69.81478803571639,2.7211035089830125,4.614867884175425,0.7836397955301719,1.0,-0.1,NEUTRAL,0.15,0.6,0.25,1.0,0.0,hold,16.0,209.54312,226.9,-0.21,2025-06-05
8308.T,Resona Holdings,Financials,2913032470528.0,BigCap,13.766233,1.0700216,0.07767,0.0028,0.21624,0.0,,2.24,,,,,-8.955,,0.196,0.0316213134050237,0.0312854806043321,58.66361777309302,1.8414731785428344,39.60198652115787,0.6547809167075901,1.0,,NEUTRAL,0.0,1.0,0.0,4.0,0.0,buy,11.0,1368.1818,1281.5,0.75,2025-06-05
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,8647949312.0,BigCap,10.997159,6.0597997,0.95873,0.043959998,0.090550005,0.40471,-0.07965662112021987,,1045.053,0.188,0.075,-11.52691602783642,2.426,9.411,2.126,0.0371141611430473,-0.2992397192565208,61.70068658337328,12.282229125746449,0.1298534969736486,0.8501560422850117,1.0,0.2,NEGATIVE,0.35,0.5,0.15,0.0,0.0,none,23.0,24.82174,19.35,5.22,2025-06-05
CADE,,Financial Services,5525019648.0,SmallCap,10.868231,0.998044,0.098979995,0.01124,0.31123,0.0,,3.64,,,,,2.916,,0.854,0.0222255233601888,-0.1866524070387898,47.10542503088008,-1.0355047115962843,0.0542018348105415,0.2176939250978878,1.0,0.35,POSITIVE,0.4,0.55,0.05,1.0,0.0,none,11.0,35.27273,30.1,-0.43,2025-06-05
PSX,Phillips 66,Energy,45779619840.0,BigCap,25.306307,1.6791703,0.0656,0.009509999,0.01347,0.09099,0.012133269967211072,4.27,66.317,1.228,0.787,27.354613360164233,0.466,19.591,0.998,0.0276535835193849,-0.1183478357174714,48.17332594962517,0.3578471374549628,0.8625890243483383,0.3035904084920791,1.0,0.2,POSITIVE,0.3,0.6,0.1,0.0,0.0,buy,20.0,130.966,112.23,-0.21,2025-06-05
TGLS,,Basic Materials,4128522240.0,SmallCap,23.746593,6.025814,0.27609,0.14213,0.18891001,0.43794,0.1113590744733826,0.7,15.914,1.935,1.267,40.308197674899915,4.302,14.893,1.848,0.0305145231704083,0.0596181627954715,65.23870754579534,3.4892752192147873,2.8747124999313627,0.893843450508162,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,none,4.0,92.25,87.87,2.87,2025-06-05
5711.T,Mitsubishi Materials,Materials,292025106432.0,BigCap,5.3705306,0.4311914,0.058530003,0.009459999,0.01737,0.08493,-0.009660494752914134,4.48,85.55,1.129,0.22,-15.406535664105364,0.413,9.913,0.415,0.0192896030367712,-0.0492256814668821,48.36719385881197,1.0397830018083185,-4.583689445366417,0.4676006874219982,0.0,-0.158,NEGATIVE,0.0,0.84,0.16,0.0,0.0,hold,8.0,2470.0,2250.5,0.69,2025-06-05
AVAL,,Financial Services,3277160960.0,SmallCap,11.36,0.0039266217,0.0791,0.00791,0.102010004,0.0,,4.34,,,,,3.642,,0.448,0.0285727359103754,0.3536051750485678,53.06638255335272,3.6496315432303783,0.0416490570272474,0.5368477663079118,1.0,,NEGATIVE,0.15,0.7,0.15,0.0,0.0,none,1.0,2.25,2.83,-2.41,2025-06-05
LMT,Lockheed Martin,Industrials,112038002688.0,BigCap,20.620525,16.672129,0.82547,0.0832,0.076630004,0.10231,0.07368126575763083,2.74,303.816,1.076,0.873,21.167617632626488,1.831,15.132,0.293,0.0171224392841246,-0.0626924643233654,56.941603141514896,2.34063193475108,4.264457574267169,0.7516893951648133,1.0,-0.15,NEGATIVE,0.1,0.65,0.25,3.0,0.0,buy,22.0,525.45685,478.03,-0.87,2025-06-05
GAIN,,Financial Services,519407360.0,SmallCap,7.9213486,1.0407441,0.13172,0.03805,0.69738996,1.0,0.2944884371463347,6.67,91.309,0.477,0.449,18.831131879284076,10.372,,0.888,0.0178495354856702,0.1026685689695421,53.503909413580416,-0.2747130817198571,0.3228982137014036,0.5062662040308521,1.0,-0.15,POSITIVE,0.25,0.35,0.4,1.0,0.0,none,5.0,13.9,14.1,-2.02,2025-06-05
SNPS,Synopsys,Information Technology,75081629696.0,BigCap,55.87702,7.57127,0.15551,0.04671,0.3477,0.81412005,0.31163379614267395,,108.337,7.015,6.718,38.59072657541178,11.235,47.489,1.11,0.0258902604402292,-0.0609268379987897,52.40440399447272,-3.701192094056899,1.6993282925790254,0.386319232061228,1.0,-0.15,NEGATIVE,0.2,0.45,0.35,3.0,0.0,strong_buy,23.0,589.95044,482.2,1.9,2025-06-05
ZD,"Ziff Davis, Inc.",Communication Services,1318709760.0,SmallCap,17.904285,0.72648335,0.04118,,0.05414,0.85758,,,,,,,1.296,,1.555,0.0294589030693925,-0.478246401711711,44.085488923339575,-3.958272198488799,-0.4130189070879488,0.2855962006036586,0.0,-0.2,POSITIVE,0.0,0.8,0.2,0.0,0.0,none,6.0,41.33333,32.81,0.37,2025-06-02
UFCS,,Financial Services,716188288.0,SmallCap,11.07874,0.8757352,0.08512,0.01689,0.05135,0.07102,0.19417807368610857,2.28,14.322,0.361,0.249,2.862651919688518,0.503,6.336,0.509,0.0193512580515673,-0.1030628228405684,50.14905865753242,1.2958916274468972,0.1121270919853003,0.4523173876401613,1.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,none,2.0,30.0,28.14,0.18,2025-06-05
GIB,,Technology,24107700224.0,SmallCap,19.359713,2.3599052,0.18340999,0.09011,0.11521,0.20283002,0.12812450249064092,0.4,43.312,1.269,1.056,12.428215326078572,1.799,10.118,0.651,0.0152653824319009,-0.0454061958991125,54.430345673442915,0.0464755585647349,0.5815464894758122,0.595875381326849,1.0,0.35,POSITIVE,0.5,0.35,0.15,0.0,0.0,buy,5.0,116.871956,107.65,-0.12,2025-06-05
ASIX,AdvanSix Inc.,Basic Materials,629562176.0,SmallCap,7.501597,0.7923866,0.11262,,0.05447,0.13054,,2.66,,,,,0.63,,1.593,0.0263724043408696,-0.1995626630219751,60.29329051099377,3.941110055493656,0.4777754252724051,0.7861546062306775,1.0,0.1,NEUTRAL,0.25,0.6,0.15,4.0,0.0,buy,1.0,32.0,23.59,-0.72,2025-05-16
6981.T,Murata Manufacturing,Information Technology,3828081229824.0,BigCap,16.430855,1.4832909,0.09073,0.061890002,0.13412,0.41167998,0.10206480363469045,2.89,2.325,5.417,3.326,21.513945446909624,1.871,6.886,0.725,0.0294059357819131,-0.1757307945120827,45.96132375836607,-1.1303511303511304,-10.732039633625844,0.337676674227222,0.0,-0.286,NEUTRAL,0.0,0.71,0.29,1.0,0.0,buy,16.0,2941.25,2078.5,1.12,2025-06-05
PSA,Public Storage,Real Estate,52887187456.0,BigCap,29.937439,10.138899,0.20121,0.07062,0.41589,0.72893,0.513704957940685,3.96,97.458,0.552,0.552,21.65201073417911,14.096,19.976,0.879,0.0155892944059834,-0.0760978258592413,49.82978525417372,1.7998419761643945,1.821923149170459,0.383593602866653,1.0,0.05,NEGATIVE,0.15,0.75,0.1,0.0,0.0,buy,18.0,332.8889,300.46,-0.93,2025-06-05
AMP,Ameriprise Financial,Financials,48459788288.0,BigCap,17.286345,8.960472,0.58108,0.022219999,0.16558,0.5662,0.18396747766647162,1.26,74.235,2.91,2.082,14.552914578962934,2.454,,1.227,0.0214849953190977,-0.0941363176852947,54.49331784303647,-0.449989790057307,6.177441101121531,0.4203545508103012,1.0,0.35,POSITIVE,0.45,0.45,0.1,0.0,0.0,buy,10.0,522.3,508.39,0.14,2025-06-05
TXN,Texas Instruments,Information Technology,173286490112.0,BigCap,36.125946,10.568761,0.29189,0.10038,0.30363,0.58022,-0.016013458335470788,2.85,78.313,5.258,3.238,-673.3651234863813,11.285,25.515,0.99,0.0292198237559955,0.004170621215231,64.03602870234769,2.596808590742765,5.2041893089814835,0.7423631362048686,1.0,0.15,POSITIVE,0.2,0.75,0.05,1.0,0.0,hold,31.0,179.88548,190.49,-0.12,2025-06-05
BRBR,,Consumer Defensive,7828094976.0,SmallCap,28.803736,-30.804598,0.109745,0.31686002,0.12819,0.35783002,0.042761507182562525,,,2.919,1.208,83.51081095566616,4.025,19.493,0.815,0.0277241490390067,-0.2091352648341502,39.61243685410601,-0.8046347037513687,-2.164501383425879,0.3268271171673816,0.0,0.05,NEGATIVE,0.1,0.85,0.05,0.0,0.0,buy,17.0,79.05647,61.64,-0.82,2025-06-05
HST,Host Hotels & Resorts,Real Estate,10831439872.0,BigCap,16.046875,1.607031,0.09996,0.03911,0.1164,0.29127002,0.21238824759284733,5.17,83.171,2.092,2.084,8.7486991977838,2.765,10.225,1.351,0.0224582085475922,-0.1546742421625853,55.87418449929039,4.302169505656852,0.2452817565599545,0.5632906420746662,1.0,0.1,NEUTRAL,0.15,0.8,0.05,0.0,0.0,buy,17.0,17.97059,15.37,-0.65,2025-06-05
ETN,Eaton Corporation,Industrials,127929663488.0,BigCap,32.990414,6.9128222,0.20812,0.07821,0.15554,0.38448003,0.101602002528445,1.27,58.004,1.306,0.78,49.67498097233319,5.406,23.627,1.143,0.0278560794993314,-0.1125857437762375,62.55520224800687,1.4364176699937483,7.429307505215832,0.6330099774925183,1.0,,POSITIVE,0.2,0.6,0.2,1.0,0.0,buy,26.0,348.53036,326.48,-0.19,2025-06-05
PAGS,,Technology,2644793600.0,SmallCap,7.318181,0.17861824,0.15038,0.061189998,0.11457,0.48349997,-0.5364524768377581,1.56,30.583,1.524,1.422,-0.26119260675044637,0.3,0.712,1.576,0.032701992895522,0.24542888550684,46.642735136708,3.205123787594275,-0.0573460921679949,0.3616891352308995,1.0,0.15,POSITIVE,0.4,0.35,0.25,0.0,0.0,buy,16.0,11.038498,8.84,-1.34,2025-06-05
VAC,,Consumer Cyclical,2246521344.0,SmallCap,11.119658,0.92243344,0.09474,0.03323,0.06877,0.55801,0.08508785623920714,4.82,221.437,3.615,0.487,7.994606113193239,2.26,11.117,1.478,0.033870962065958,-0.3056713756099944,50.728410162310794,-1.0087059095344717,1.1299275120119605,0.2629118585149553,1.0,-0.25,NEGATIVE,0.2,0.35,0.45,0.0,0.0,buy,10.0,89.3,65.02,-0.79,2025-06-05
5232.T,Sumitomo Osaka Cement,Materials,127424249856.0,BigCap,14.285714,0.65863687,0.04717,0.01648,0.041050002,0.22818,-0.0071361037309143555,3.1,43.031,1.244,0.781,-81.36275539927253,0.889,6.108,0.149,0.0167035737411629,0.152688486696358,51.826000678299714,3.4987794955248166,13.845370954390546,0.5704675423827109,1.0,,NEUTRAL,0.0,1.0,0.0,1.0,0.0,buy,6.0,4331.6665,3824.0,0.21,2025-06-05
CZR,Caesars Entertainment,Consumer Discretionary,5348936704.0,BigCap,22.62867,1.3453289,-0.03767,0.04343,-0.0208,0.51713,0.0018699654034040453,,606.801,0.835,0.619,252.31808378698224,2.717,8.46,2.309,0.0322603343358772,-0.321372077101571,36.848862568786,-8.333333333333332,-0.4685468549127911,0.0970530005296785,1.0,0.15,POSITIVE,0.15,0.85,0.0,2.0,0.0,buy,15.0,42.86667,25.63,-1.04,2025-06-05
5332.T,Toto Ltd.,Materials,594201214976.0,BigCap,51.02387,1.1737098,0.02406,0.03778,0.0168,0.3507,0.02654309195406562,2.73,12.797,1.623,0.969,30.900905095831607,0.782,6.782,0.949,0.0196503940370223,-0.0885362002168836,42.43881907843653,-3.473149879775581,-18.040154636044008,0.134478853608172,1.0,,NEUTRAL,0.0,1.0,0.0,2.0,0.0,none,10.0,4321.0,3595.0,-0.5,2025-06-05
USB,U.S. Bancorp,Financials,68132651008.0,BigCap,10.824258,1.2804146,0.11526,0.00988,0.2638,0.0,,4.56,,,,,4.075,,1.017,0.0206385033018347,-0.1420380766001601,55.38668559336416,1.806951589898959,0.6241693548963241,0.4840140669019256,1.0,,POSITIVE,0.1,0.8,0.1,0.0,0.0,buy,23.0,49.86957,43.68,-0.46,2025-06-05
NTRS,Northern Trust,Financials,20719376384.0,BigCap,9.944444,1.7275189,0.17681,0.01375,0.25748,0.0,,2.83,,,,,3.656,,1.235,0.020650223999218,-0.0169170578743195,58.819556489019554,1.0252533402321873,2.3374773158479627,0.5262462377928876,1.0,0.2,POSITIVE,0.25,0.7,0.05,2.0,0.0,hold,14.0,105.32143,106.47,0.35,2025-06-05
APH,Amphenol,Information Technology,112008962048.0,BigCap,44.951458,10.871097,0.27526,0.118219994,0.15574999,0.34414002,0.08502285436317228,0.72,69.096,1.989,1.218,78.45435318233513,6.958,26.219,1.131,0.0275076894500492,0.2507544087427427,82.77567569643728,8.145636046996144,4.180463005833431,0.9409391988253176,1.0,0.1,POSITIVE,0.2,0.7,0.1,1.0,0.0,buy,17.0,91.37118,92.52,0.66,2025-06-05
AEG,,Financial Services,11468830720.0,SmallCap,17.130953,1.5675381,0.07166,0.00066,0.053590003,0.42971,-0.002765012837685114,5.58,74.015,6.947,1.916,-322.841124056338,1.162,25.949,0.895,0.0216733420543391,0.1103395293955757,64.4968043947501,3.08023140401695,0.1805942989055333,0.7848568317247406,1.0,0.15,POSITIVE,0.25,0.65,0.1,0.0,0.0,none,2.0,7.25806,7.19,0.84,2025-06-05
HTBK,,Financial Services,569142400.0,SmallCap,13.588235,0.8176991,0.061189998,0.0078,0.24120001,0.0,,5.62,,,,,-0.611,,0.767,0.0178771962408624,-0.097323593946072,51.77348568851043,1.6501607922148285,0.0402884840860906,0.4105978640377641,1.0,-0.1,POSITIVE,0.05,0.8,0.15,1.0,0.0,strong_buy,5.0,11.0,9.24,-0.11,2025-06-05
OLED,,Technology,7103251456.0,SmallCap,31.072767,4.2848544,0.14609,0.08652,0.35404998,0.75527,0.21070827071392978,1.2,1.372,9.005,6.574,51.967324559606595,10.161,22.755,1.506,0.035757617540553,-0.0494815386135196,57.4647237569767,2.397917127299965,2.9065701528224395,0.5490188319208704,1.0,0.05,POSITIVE,0.2,0.65,0.15,0.0,0.0,none,10.0,181.486,149.46,-0.51,2025-06-05
SAND,,Basic Materials,2796319744.0,SmallCap,95.35,1.9877007,0.02125,0.02691,0.15797,0.84688,0.49831645927813834,0.62,23.75,1.772,1.758,30.55837013942258,16.902,22.155,0.647,0.0245568879128887,0.7149280477591868,71.135209824376,9.096110950952989,0.3218408820222525,0.9751156349053236,1.0,0.2,POSITIVE,0.2,0.8,0.0,0.0,0.0,buy,5.0,10.1,9.53,1.49,2025-06-05
UVE,,Financial Services,771446208.0,SmallCap,11.865801,1.8292845,0.16951999,0.025610002,0.043109998,0.29061002,0.06040178380145393,2.32,24.39,0.581,0.26,8.259575966100021,0.311,4.568,0.872,0.0197656680664141,0.2706760800946601,64.2737013672706,3.2780666988438907,0.883611962775678,0.7706283012396975,1.0,0.3,POSITIVE,0.35,0.6,0.05,0.0,0.0,none,1.0,29.0,27.43,-0.54,2025-06-05
ROK,Rockwell Automation,Industrials,36214808576.0,BigCap,40.46505,10.530728,0.24438,0.071100004,0.11389,0.39266998,0.13595134734285552,1.64,113.537,1.052,0.635,33.348005195207854,4.988,25.177,1.373,0.0256967582336033,0.0908865119257442,78.03180652528499,6.316067949927992,14.022044012278345,0.8885852984643396,1.0,0.05,POSITIVE,0.15,0.75,0.1,0.0,0.0,buy,27.0,315.63406,320.5,0.5,2025-06-05
9202.T,ANA Holdings,Consumer Discretionary,1345504149504.0,BigCap,9.851013,1.1903777,0.14035,0.0335,0.06766,0.18494,0.0262826192738404,2.11,118.329,1.327,1.153,22.633485535930216,0.658,4.359,0.459,0.011682428036591,0.0092983688865952,56.87657187601364,1.632942847000355,18.90241164081681,0.6654018403016562,1.0,0.333,NEUTRAL,0.33,0.67,0.0,1.0,0.0,buy,12.0,3385.8333,2881.0,0.63,2025-06-05
RMR,,Real Estate,254001856.0,SmallCap,12.541666,1.084294,0.11129,0.052529998,0.10253,0.9939,0.2769467805253147,11.68,27.017,2.51,2.343,4.639758892124275,2.103,6.013,1.191,0.0160482120924357,-0.2733646701602965,50.86495890058157,2.9411785809965325,0.0727380807639619,0.5860048058330887,0.0,-0.05,NEGATIVE,0.15,0.65,0.2,0.0,0.0,none,1.0,24.0,15.05,-2.34,2025-06-05
BNP.PA,BNP PARIBAS ACT.A,Financials,88244600832.0,BigCap,8.157895,0.6724629,0.09052,0.00439,0.25003,0.0,,6.25,,,,,-8.405,,1.379,0.0184169006233546,0.4227394353360005,62.48988952422557,0.0,1.5782038533179303,0.720845109508559,1.0,-0.2,POSITIVE,0.05,0.7,0.25,1.0,0.0,buy,17.0,89.61176,77.5,1.12,2025-06-05
NTNX,,Technology,21001150464.0,SmallCap,15.77421325,-29.539968,0.109745,0.03138,0.00971,0.86372,0.17324921169840307,,,1.881,1.687,49.83092596391839,8.342,93.414,0.687,0.0319559148379689,0.1559687209443834,57.073068000659035,-2.0750045776367188,1.60090594360139,0.440327192926138,1.0,-0.05,NEGATIVE,0.15,0.65,0.2,0.0,0.0,buy,14.0,91.04643,78.34,1.56,2025-06-05
EIC,Eagle Point Income Company Inc.,Financial Services,360055456.0,SmallCap,5.0427046,0.94517076,0.17489,,0.89898,1.0,,16.25,,,,,9.152,,0.251,0.013314788566046,-0.0997458524557962,46.34265466161839,-1.116537671067411,-0.0611904470327218,0.5295946447596418,0.0,-0.15,NEGATIVE,0.0,0.85,0.15,0.0,1.0,strong_buy,2.0,14.75,12.82,0.23,2025-05-16
MAS,Masco,Industrials,13326682112.0,BigCap,17.261475,-52.47259,11.165561,0.16038999,0.10295,0.36336,0.09528754951338399,1.96,,1.745,1.02,18.197339378746594,2.148,11.125,1.193,0.0224038984251838,-0.206989792815755,49.30083912630017,0.7442503806126564,-0.2445108632869121,0.401307065306435,1.0,0.1,NEGATIVE,0.3,0.5,0.2,0.0,0.0,buy,20.0,70.817,63.32,-0.09,2025-06-05
