ticker,name,sector,market_cap,CapType,PE,PB,ROE,ROA,ProfitMargin,GrossMargin,FCF_Margin,DividendYield,DebtEquity,CurrentRatio,QuickRatio,PriceToFCF,EV_Revenue,EV_EBITDA,Beta,Volatility,return_6m,RSI_14,Momentum_10,MACD,BB_Percent,SMA20_above_SMA50,sentiment_score,sentiment_label,positive_ratio,neutral_ratio,negative_ratio,bullet_positive_count,bullet_negative_count,recommendation,analyst_count,target_mean_price,current_price,percent_change,extraction_date
4183.T,Mitsui Chemicals,Materials,608112148480.0,BigCap,19.040358,0.7168698,0.0436,0.01885,0.017819999,0.21463,0.026122630612021046,4.64,76.033,1.724,0.861,12.867341600656468,0.716,7.833,0.609,0.0206351212949442,-0.0183231698740551,58.55442174611522,5.9053833605220225,28.1180635979772,0.746312820361151,1.0,,NEGATIVE,0.0,1.0,0.0,2.0,0.0,buy,10.0,4245.0,3246.0,0.34,2025-06-06
CGNX,Cognex Corporation,Technology,5066165760.0,SmallCap,43.739132,3.5044124,0.080240004,0.04022,0.12803,0.68299,0.16195812640263596,1.06,5.098,3.14,1.999,34.12255977431826,5.381,31.034,1.465,0.0296333147265158,-0.1968068031219283,53.54497206823835,0.9702272380366036,0.4337093491755688,0.3780613148839395,1.0,0.05,NEUTRAL,0.25,0.55,0.2,0.0,0.0,buy,18.0,36.55556,30.28,0.13,2025-06-06
EXLS,"ExlService Holdings, Inc.",Technology,7793042944.0,SmallCap,36.28788,7.700965,0.23809999,0.1126,0.11356,0.37903,0.10608956268215299,,38.351,3.412,3.007,38.68368103434201,4.052,23.794,0.829,0.0190932869574301,0.0276764835579266,62.9225024664516,4.448322914036056,0.3122371902663801,1.1956068254675671,1.0,0.1,POSITIVE,0.25,0.6,0.15,2.0,0.0,buy,8.0,54.34625,47.99,2.02,2025-06-06
AI.PA,AIR LIQUIDE,Industrials,105795887104.0,BigCap,32.129597,3.937248,0.13064,0.06392,0.12219,0.63012004,0.0694212949226662,1.79,45.076,0.88,0.528,56.322718066532914,4.344,16.041,0.708,0.0130773955776192,0.1524261004313534,56.34670952455791,-0.2501040994223944,1.684787579323313,0.5365705814520058,1.0,-0.05,NEUTRAL,0.3,0.35,0.35,0.0,0.0,buy,22.0,196.27274,183.46,-0.47,2025-06-06
A,Agilent Technologies,Health Care,32468629504.0,BigCap,28.15271,5.2889733,0.18882999,0.08462,0.17592,0.53576,0.15817365970012928,0.86,60.039,2.091,1.417,30.872891342267216,5.258,18.991,1.232,0.0214369082614051,-0.167661148901436,56.327626465425915,4.861810661004948,0.9486724119730638,0.7381023048916147,1.0,-0.15,POSITIVE,0.05,0.75,0.2,1.0,0.0,buy,16.0,136.825,115.8,1.63,2025-06-06
EMN,Eastman Chemical Company,Materials,9041672192.0,BigCap,9.975796,1.5393839,0.16032,0.059520002,0.09847999,0.24909,0.05686552181999432,4.24,86.003,1.719,0.739,17.008594062326832,1.475,7.181,1.264,0.0246302979220202,-0.21137667685972,44.671429876676584,-3.619714445343209,-0.264566914986446,0.1353497683992074,1.0,-0.15,NEUTRAL,0.1,0.65,0.25,1.0,0.0,buy,19.0,96.82,78.83,0.64,2025-06-06
CAMT,Camtek Ltd.,Technology,3368708608.0,SmallCap,28.302685,5.7299104,0.24823,0.085360005,0.28395998,0.5008,,2.21,33.712,5.277,4.086,,6.803,23.341,1.306,0.0425803895964485,0.015814102125613,65.18047317756974,13.646158071664663,1.6092279341781932,1.084043632284844,1.0,,NEGATIVE,0.25,0.5,0.25,0.0,0.0,none,9.0,85.11111,73.49,1.84,2025-06-06
VIST,Vista Energy S.A.B. de C.V.,Energy,5289799168.0,SmallCap,10.719018,2.9985058,0.32689998,0.109469995,0.2723,0.80179,0.10378146900511401,,108.359,0.91,0.883,28.714766573571048,3.284,5.29,-0.278,0.0363938292262053,-0.0940039392588849,55.00132844078654,1.6308758006922714,0.7298531227553156,0.5591700464902489,1.0,0.05,POSITIVE,0.25,0.55,0.2,2.0,0.0,buy,10.0,69.89638,50.01,2.99,2025-06-06
GRAB,Grab Holdings Limited,Technology,21382940672.0,SmallCap,518.5,3.3004456,-0.0051599997,-0.00708,0.0078799995,0.40555,0.42505141282251985,,5.952,2.486,2.3,17.196154285701898,5.182,328.618,0.844,0.0379204695109184,0.0084046725960842,63.74323654286819,4.499996827494738,0.089779915183346,0.9475043968220408,1.0,0.15,POSITIVE,0.2,0.75,0.05,2.0,0.0,strong_buy,27.0,5.76529,5.17,2.17,2025-06-06
2768.T,Sojitz,Consumer Discretionary,742328893440.0,BigCap,6.807417,0.76611316,0.116330005,0.01585,0.04408,0.13818,-0.04729029850114881,4.72,118.006,1.598,1.119,-6.254607801114445,0.706,14.773,0.447,0.0186170065927489,0.1739542319529767,54.70215595724511,0.8016032064128256,33.269760313165534,0.3425028665816491,1.0,-0.222,POSITIVE,0.11,0.56,0.33,3.0,0.0,buy,6.0,4035.0,3521.0,0.72,2025-06-06
8316.T,Sumitomo Mitsui Financial Group,Financials,13989327142912.0,BigCap,11.996416,0.9523649,0.07628,0.00404,0.22568001,0.0,,3.78,,,,,-4.695,,0.22,0.0237308082404006,-0.0239434778644993,55.213949827490765,-0.0552944429084877,58.400401851099105,0.5882185685152977,1.0,,NEUTRAL,0.21,0.57,0.21,0.0,0.0,buy,13.0,4154.359,3615.0,0.53,2025-06-06
OR,OR Royalties Inc.,Basic Materials,4874142208.0,SmallCap,152.94118,4.0061636,0.02507,0.03849,0.15291001,0.96519,0.3034144439027787,0.83,6.592,4.985,4.873,79.63496380114356,24.778,29.365,0.846,0.0220010337531605,0.3569937477589151,60.37975285591044,4.585677239178136,0.9457377619917864,0.7119967442679923,1.0,,POSITIVE,0.05,0.9,0.05,0.0,0.0,buy,4.0,27.874702,25.92,-2.11,2025-06-06
COCO,"The Vita Coco Company, Inc.",Consumer Defensive,2020850816.0,SmallCap,35.267326,7.309665,0.24857001,,0.11321,0.37308997,,,,,,,3.512,,0.368,0.0296652272440954,0.0159725481077808,62.452162076776496,4.121601535067227,0.7340107269709435,0.8679140675755878,1.0,0.0,NEUTRAL,0.15,0.7,0.15,0.0,0.0,buy,9.0,38.66667,34.25,0.44,2025-05-16
SAN.PA,SANOFI,Health Care,107580825600.0,BigCap,17.717436,1.4299347,0.1145199945,,0.13946,0.70962995,,4.48,23.008,,,,2.665,9.91,0.405,0.0154390122066445,0.0013454302810471,43.861472476465686,-4.048182930591719,-1.000608362616248,0.2924228551801791,0.0,,NEGATIVE,0.15,0.7,0.15,3.0,0.0,buy,23.0,114.73043,88.41,1.05,2025-06-06
BMY,Bristol Myers Squibb,Health Care,98589450240.0,BigCap,18.076492,5.6693974,0.31986,0.07237,0.11376,0.74689,0.292344536054232,5.18,293.85,1.279,1.095,7.061924386592646,2.874,7.14,0.386,0.0186209415338228,-0.166206959626033,50.55660348715418,2.8917725827163956,-0.3987623038737169,0.775454328554326,0.0,0.15,NEGATIVE,0.2,0.75,0.05,0.0,0.0,hold,22.0,57.09591,48.41,1.13,2025-06-06
TIGO,Millicom International Cellular,Communication Services,6067902464.0,SmallCap,17.397131,1.7920157,0.11892,0.06447,0.0622,0.76208,0.25678703660219837,8.21,213.212,0.761,0.408,4.170458558611585,2.229,5.203,1.076,0.0195676166237841,0.4948801264214335,59.973241797902304,-1.2493185450441984,0.983538532255011,0.5249137946405854,1.0,0.35,POSITIVE,0.45,0.45,0.1,1.0,0.0,buy,10.0,40.55,36.52,-0.14,2025-06-06
TSCO,Tractor Supply,Consumer Discretionary,26955520000.0,BigCap,25.293533,12.064547,0.49624002,0.091120005,0.07238,0.36316,0.033365594628846494,1.79,257.388,1.406,0.089,54.051593330223504,2.194,17.119,0.734,0.0205664971248008,-0.0922599696852423,52.69848936768682,2.865426009484117,-0.3289717610593499,0.5672225680147996,0.0,0.1,NEGATIVE,0.2,0.7,0.1,0.0,0.0,buy,28.0,54.37321,50.94,-0.99,2025-06-06
AXON,Axon Enterprise,Industrials,61987921920.0,BigCap,190.48804,24.252687,0.15166001,0.00677,0.14897999,0.60599,0.217221047858905,,80.08,2.825,2.5,128.02810302404086,27.424,540.197,1.285,0.0368395241695006,0.1578472675298454,76.8463017074438,10.013122031519863,39.54099822912371,1.012221610667432,1.0,0.3,POSITIVE,0.3,0.7,0.0,0.0,0.0,buy,14.0,721.31573,791.85,0.44,2025-06-06
ACAD,ACADIA Pharmaceuticals Inc.,Healthcare,3651838720.0,SmallCap,15.927007,4.7652326,0.37238997,0.055570003,0.22974001,0.59739,0.019345282259395916,,7.319,2.879,2.629,190.47443021917903,2.957,28.977,0.649,0.0381045967418499,0.2627314136444076,66.0600242342916,1.2529024005687175,1.3722082377523537,0.6390691012680066,1.0,0.5,POSITIVE,0.55,0.4,0.05,1.0,0.0,buy,19.0,27.15789,21.98,3.0,2025-06-06
CTAS,Cintas,Industrials,92006907904.0,BigCap,52.867752,20.029886,0.40296,0.15531999,0.17532,0.4992,0.15961953120654346,0.69,58.617,1.721,0.846,56.79121524082984,9.274,35.305,1.065,0.0193716088927666,0.022344332450608,70.74310391870247,2.7970751808220857,4.5219552181800395,0.7998413278420692,1.0,0.05,POSITIVE,0.25,0.55,0.2,0.0,0.0,hold,16.0,209.54312,227.66,0.33,2025-06-06
8308.T,Resona Holdings,Financials,2933643542528.0,BigCap,13.871142,1.0775926,0.07767,0.0028,0.21624,0.0,,2.28,,,,,-8.934,,0.196,0.0315952213714153,0.0544317989307727,59.92747782953126,1.1049723756906076,38.014603574944886,0.6946277913578268,1.0,,NEUTRAL,0.0,1.0,0.0,0.0,0.0,buy,11.0,1368.1818,1281.0,0.71,2025-06-06
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,8670289920.0,BigCap,11.025569,6.075454,0.95873,0.043959998,0.090550005,0.40471,-0.07965662112021987,,1045.053,0.188,0.075,-11.595421532395628,2.471,9.585,2.126,0.0371125370390622,-0.2981916472201031,62.68131724250278,11.697241661173743,0.2248781351650599,0.853359153138031,1.0,0.1,POSITIVE,0.25,0.6,0.15,0.0,0.0,buy,23.0,24.86522,19.56,1.09,2025-06-06
CADE,Cadence Bank,Financial Services,5623205888.0,SmallCap,11.061372,1.0157804,0.098979995,0.01124,0.31123,0.0,,3.65,,,,,2.902,,0.854,0.0222033350660145,-0.1721983015830908,51.794755516166354,-0.0652330654377352,0.0621329958232337,0.3911459054562136,1.0,0.35,NEUTRAL,0.4,0.55,0.05,1.0,0.0,none,11.0,35.27273,30.85,2.49,2025-06-06
PSX,Phillips 66,Energy,46529302528.0,BigCap,25.72072,1.7066681,0.0656,0.009509999,0.01347,0.09099,0.012133269967211072,4.28,66.317,1.228,0.787,27.883522658096705,0.466,19.56,0.998,0.0276921677794425,-0.0959017198945965,51.80154738912366,1.075408303938646,0.8113032082585647,0.3809778399554265,1.0,-0.05,NEGATIVE,0.15,0.65,0.2,0.0,0.0,buy,20.0,130.966,114.29,1.83,2025-06-06
TGLS,Tecnoglass Inc.,Basic Materials,4145325568.0,SmallCap,23.843243,6.050339,0.27609,0.14213,0.18891001,0.43794,0.1113590744733826,0.68,15.914,1.935,1.267,40.53755931501284,4.43,15.333,1.848,0.0303911371288787,0.0639308693528335,65.90871629968046,4.143551144098468,2.8875842756827126,0.9321945436832614,1.0,0.2,POSITIVE,0.2,0.8,0.0,0.0,0.0,none,4.0,92.25,88.42,0.64,2025-06-06
5711.T,Mitsubishi Materials,Materials,294311657472.0,BigCap,5.4125814,0.43456763,0.058530003,0.009459999,0.01737,0.08493,-0.009660494752914134,4.47,85.55,1.129,0.22,-15.527168545900958,0.414,9.941,0.415,0.0193037461393744,-0.0419810311778986,51.57806294596664,1.4411168655708173,-3.1085998831254074,0.5972121918958964,0.0,-0.1,NEUTRAL,0.0,0.9,0.1,1.0,0.0,hold,8.0,2470.0,2252.5,0.78,2025-06-06
AVAL,Grupo Aval Acciones y Valores S,Financial Services,3370424064.0,SmallCap,11.44,0.003954274,0.0791,0.00791,0.102010004,0.0,,4.45,,,,,3.642,,0.448,0.0284923530823868,0.3626659326843058,54.532734129973704,4.379557851876454,0.0388897477850593,0.6285320394887964,1.0,0.05,NEGATIVE,0.15,0.75,0.1,0.0,0.0,none,1.0,2.25,2.9,2.11,2025-06-06
LMT,Lockheed Martin,Industrials,112361332736.0,BigCap,20.688955,16.720243,0.82547,0.0832,0.076630004,0.10231,0.07368126575763083,2.76,303.816,1.076,0.873,21.246437639421384,1.817,15.019,0.293,0.0171103943893106,-0.0518339769562812,58.22633131161185,2.681406948000705,4.372207694095096,0.7822978377860845,1.0,0.05,POSITIVE,0.3,0.45,0.25,2.0,0.0,buy,22.0,525.45685,481.69,0.76,2025-06-06
GAIN,Gladstone Investment Corporatio,Financial Services,516091968.0,SmallCap,7.8707867,1.034101,0.13172,0.03805,0.69738996,1.0,0.2944884371463347,6.81,91.309,0.477,0.449,18.57737796047737,10.258,,0.888,0.0177885443032686,0.0956304106379417,51.285136168000825,-0.6401537537745521,0.2760186091344696,0.4248523651173995,1.0,0.05,NEGATIVE,0.35,0.35,0.3,1.0,0.0,none,5.0,13.9,13.91,-1.35,2025-06-06
SNPS,Synopsys,Information Technology,75543232512.0,BigCap,56.41599,7.6178184,0.15551,0.04671,0.3477,0.81412005,0.31163379614267395,,108.337,7.015,6.718,38.973670431215226,11.46,48.439,1.11,0.0258792401068811,-0.0587883398882091,54.067968479904714,-3.2950655390251673,2.1107160107239338,0.4319321156040404,1.0,-0.05,POSITIVE,0.3,0.35,0.35,2.0,0.0,strong_buy,23.0,589.95044,486.0,0.79,2025-06-06
ZD,"Ziff Davis, Inc.",Communication Services,1318709760.0,SmallCap,17.904285,0.72648335,0.04118,,0.05414,0.85758,,,,,,,1.296,,1.555,0.0294589030693925,-0.478246401711711,44.085488923339575,-3.958272198488799,-0.4130189070879488,0.2855962006036586,0.0,-0.2,POSITIVE,0.0,0.8,0.2,0.0,0.0,none,6.0,41.33333,33.3,1.49,2025-06-02
UFCS,"United Fire Group, Inc",Financial Services,719242432.0,SmallCap,11.125984,0.87946975,0.08512,0.01689,0.05135,0.07102,0.19417807368610857,2.28,14.322,0.361,0.249,2.888084259943853,0.504,6.348,0.509,0.0192769926159317,-0.0992379039943242,51.562320547974494,2.465555863150294,0.1048169581124014,0.5307598074925224,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,none,2.0,30.0,28.39,1.47,2025-06-06
GIB,CGI Inc.,Technology,24149223424.0,SmallCap,19.425224,2.3636324,0.18340999,0.09011,0.11521,0.20283002,0.12812450249064092,0.4,43.312,1.269,1.056,12.45192857179147,1.798,10.108,0.651,0.0152034647942589,-0.0438985853481662,55.121508775375894,1.0308298037284438,0.5816025132721308,0.6329997797962778,1.0,0.5,POSITIVE,0.55,0.4,0.05,1.0,0.0,buy,5.0,116.735374,107.84,0.19,2025-06-06
ASIX,AdvanSix Inc.,Basic Materials,629562176.0,SmallCap,7.501597,0.7923866,0.11262,,0.05447,0.13054,,2.66,,,,,0.63,,1.593,0.0263724043408696,-0.1995626630219751,60.29329051099377,3.941110055493656,0.4777754252724051,0.7861546062306775,1.0,0.1,NEUTRAL,0.25,0.6,0.15,4.0,0.0,buy,1.0,32.0,23.87,1.1,2025-05-16
6981.T,Murata Manufacturing,Information Technology,3876502372352.0,BigCap,16.628056,1.502053,0.09073,0.061890002,0.13412,0.41167998,0.10206480363469045,2.92,2.325,5.417,3.326,21.786073898810923,1.899,6.989,0.725,0.0294306220386615,-0.1608160941590471,48.78210057582996,1.388212372138334,-9.972549885349054,0.5136382643346199,0.0,-0.333,NEGATIVE,0.0,0.67,0.33,2.0,0.0,buy,16.0,2941.25,2081.5,1.26,2025-06-06
PSA,Public Storage,Real Estate,52971393024.0,BigCap,29.985106,10.155042,0.20121,0.07062,0.41589,0.72893,0.513704957940685,3.99,97.458,0.552,0.552,21.816674110149737,13.991,19.828,0.879,0.0156043109239805,-0.0783116228259955,50.99642569409589,2.1316494360005276,1.5481112350232706,0.4331626716728099,1.0,,NEUTRAL,0.15,0.7,0.15,0.0,0.0,buy,18.0,332.8889,302.91,0.77,2025-06-06
AMP,Ameriprise Financial,Financials,48459788288.0,BigCap,17.286345,8.960472,0.58108,0.022219999,0.16558,0.5662,0.18396747766647162,1.26,74.235,2.91,2.082,14.552914578962934,2.454,,1.227,0.0214849953190977,-0.0941363176852947,54.49331784303647,-0.449989790057307,6.177441101121531,0.4203545508103012,1.0,0.35,POSITIVE,0.4,0.55,0.05,1.0,0.0,buy,10.0,522.3,518.63,2.1,2025-06-06
TXN,Texas Instruments,Information Technology,175671230464.0,BigCap,36.623104,10.714206,0.29189,0.10038,0.30363,0.58022,-0.016013458335470788,2.86,78.313,5.258,3.238,-681.5307305836576,11.272,25.486,0.99,0.0292501583775562,0.0174099043171793,66.88108749815058,7.216574629328118,5.469700095660528,0.8925621116960515,1.0,0.15,POSITIVE,0.2,0.75,0.05,4.0,0.0,hold,31.0,179.95,192.42,1.01,2025-06-06
BRBR,"BellRing Brands, Inc.",Consumer Defensive,7676968960.0,SmallCap,28.247662,-30.209896,0.1095849999999999,0.31686002,0.12819,0.35783002,0.042761507182562525,,,2.919,1.208,82.65050351671408,3.995,19.35,0.815,0.0276572523378376,-0.2244675673411023,36.93293899818713,-0.3051317335178247,-2.188381442644676,0.1804429797169519,0.0,0.15,POSITIVE,0.15,0.85,0.0,0.0,0.0,buy,17.0,79.05647,60.97,-1.09,2025-06-06
HST,Host Hotels & Resorts,Real Estate,11049405440.0,BigCap,16.369793,1.6393698,0.09996,0.03911,0.1164,0.29127002,0.21238824759284733,5.2,83.171,2.092,2.084,8.95076769428306,2.754,10.181,1.351,0.0225619421860261,-0.1376634440980104,60.58607594687334,5.967634750065947,0.2547131847465369,0.7790821038671797,1.0,0.15,POSITIVE,0.25,0.65,0.1,0.0,0.0,buy,17.0,17.97059,15.76,2.54,2025-06-06
ETN,Eaton Corporation,Industrials,129567252480.0,BigCap,33.379032,7.001311,0.20812,0.07821,0.15554,0.38448003,0.101602002528445,1.27,58.004,1.306,0.78,50.39009872487258,5.397,23.586,1.143,0.0278881314775536,-0.1016378131910986,65.4500175906455,3.13793922185928,7.4627176670338145,0.8155523128720613,1.0,0.1,NEGATIVE,0.3,0.5,0.2,0.0,0.0,buy,26.0,348.53036,331.45,1.44,2025-06-06
PAGS,PagSeguro Digital Ltd.,Technology,2608952320.0,SmallCap,7.219008,0.17619768,0.15038,0.061189998,0.11457,0.48349997,-0.5364524768377581,1.58,30.583,1.524,1.422,-0.2594789055894986,0.298,0.708,1.576,0.0325990756697721,0.228551264788742,44.32202670550924,-1.2994431619830304,-0.0713899236000035,0.3135216596588803,1.0,0.2,POSITIVE,0.4,0.4,0.2,1.0,0.0,buy,16.0,11.085712,8.78,-0.9,2025-06-06
VAC,Marriott Vacations Worldwide Co,Consumer Cyclical,2268105984.0,SmallCap,11.226497,0.93129617,0.09474,0.03323,0.06877,0.55801,0.08508785623920714,4.86,221.437,3.615,0.487,8.120021728668718,2.254,11.09,1.478,0.0337512613308252,-0.2990002136838443,52.46340395121496,-1.6841204306862034,1.0186249960230356,0.3060946968472437,1.0,-0.2,NEGATIVE,0.25,0.3,0.45,0.0,0.0,buy,10.0,89.3,66.04,1.52,2025-06-06
5232.T,Sumitomo Osaka Cement,Materials,125083246592.0,BigCap,14.023287,0.6548397,0.04717,0.01648,0.041050002,0.22818,-0.0071361037309143555,3.14,43.031,1.244,0.781,-79.8679812399349,0.886,6.086,0.149,0.0167161255838146,0.1453618672224859,50.09697509959889,1.934443847393874,11.693291145587864,0.5027076870964052,1.0,-0.5,NEUTRAL,0.0,0.5,0.5,0.0,0.0,buy,6.0,4331.6665,3794.0,-0.58,2025-06-06
CZR,Caesars Entertainment,Consumer Discretionary,5379092480.0,BigCap,22.685625,1.3529135,-0.03767,0.04343,-0.0208,0.51713,0.0018699654034040453,,606.801,0.835,0.619,253.6471267218935,2.712,8.445,2.309,0.0322796647813558,-0.3121010420008331,39.13367917156768,-7.068536639331198,-0.5246790963200816,0.169558249961304,1.0,0.2,POSITIVE,0.25,0.7,0.05,0.0,0.0,buy,15.0,42.86667,25.73,0.39,2025-06-06
5332.T,Toto Ltd.,Materials,581213028352.0,BigCap,50.041935,1.1629894,0.02406,0.03778,0.0168,0.3507,0.02654309195406562,2.77,12.797,1.623,0.969,30.22546601539926,0.774,6.715,0.949,0.0196285590952686,-0.1079754116061841,40.374955125990034,-3.918411164787977,-25.65172863942098,0.1070371730101828,1.0,,,,,,,,buy,10.0,4321.0,3580.0,-0.91,
USB,U.S. Bancorp,Financials,69418024960.0,BigCap,11.028465,1.3045707,0.11526,0.00988,0.2638,0.0,,4.58,,,,,4.062,,1.017,0.0207265028100691,-0.1268571382435991,60.6428859809174,3.223560816511553,0.6483134675878048,0.7362970005536371,1.0,0.1,POSITIVE,0.2,0.7,0.1,2.0,0.0,buy,23.0,49.86957,44.77,2.47,2025-06-06
NTRS,Northern Trust,Financials,20903215104.0,BigCap,10.03268,1.7428468,0.17681,0.01375,0.25748,0.0,,2.82,,,,,3.664,,1.235,0.0206384399199952,0.0034771929714558,61.51377955485883,1.0291364708644255,2.2704811117040435,0.6452911818194275,1.0,0.15,POSITIVE,0.2,0.75,0.05,2.0,0.0,hold,14.0,105.89286,107.91,2.07,2025-06-06
APH,Amphenol,Information Technology,112008962048.0,BigCap,44.951458,10.871097,0.27526,0.118219994,0.15574999,0.34414002,0.08502285436317228,0.72,69.096,1.989,1.218,78.45435318233513,6.958,26.219,1.131,0.0275076894500492,0.2507544087427427,82.77567569643728,8.145636046996144,4.180463005833431,0.9409391988253176,1.0,0.05,POSITIVE,0.15,0.75,0.1,1.0,0.0,buy,17.0,91.37118,93.36,0.9,2025-06-06
AEG,Aegon Ltd. New York Registry Sh,Financial Services,11467146240.0,SmallCap,17.238094,1.5773419,0.07166,0.00066,0.053590003,0.42971,-0.002765012837685114,5.54,74.015,6.947,1.916,-323.9105261971831,1.168,26.087,0.895,0.0215891451431552,0.1172839120073556,66.03108909331712,3.873744462753988,0.1784503633313807,0.8279144090273085,1.0,0.1,POSITIVE,0.2,0.7,0.1,0.0,0.0,none,2.0,7.25806,7.25,0.69,2025-06-06
HTBK,Heritage Commerce Corp,Financial Services,577765824.0,SmallCap,13.794118,0.8300885,0.061189998,0.0078,0.24120001,0.0,,5.64,,,,,-0.615,,0.767,0.0178608979733003,-0.0836466448240693,56.38939215881828,3.076920013556846,0.0488321931504351,0.6476442497498718,1.0,-0.1,POSITIVE,0.05,0.8,0.15,0.0,0.0,strong_buy,5.0,11.0,9.48,2.6,2025-06-06
OLED,Universal Display Corporation,Technology,7209947136.0,SmallCap,31.539501,4.349216,0.14609,0.08652,0.35404998,0.75527,0.21070827071392978,1.21,1.372,9.005,6.574,52.61056616406783,10.104,22.629,1.506,0.0356357714826994,-0.0352040783649432,60.09481726630391,4.264606069453394,3.029326950644105,0.6591330847057728,1.0,0.05,POSITIVE,0.2,0.65,0.15,0.0,0.0,none,10.0,181.486,151.31,1.24,2025-06-06
SAND,Sandstorm Gold Ltd.,Basic Materials,2711634176.0,SmallCap,92.492,1.9281217,0.02125,0.02691,0.15797,0.84688,0.49831645927813834,0.61,23.75,1.772,1.758,29.442676006640053,17.142,22.469,0.647,0.0246475476237452,0.6635251731000376,62.39210954703628,8.558678055238783,0.3158700488420596,0.7862834044726125,1.0,0.3,POSITIVE,0.3,0.7,0.0,1.0,0.0,buy,5.0,10.1,9.19,-3.67,2025-06-06
UVE,UNIVERSAL INSURANCE HOLDINGS IN,Financial Services,770742592.0,SmallCap,11.854979,1.8276161,0.16951999,0.025610002,0.043109998,0.29061002,0.06040178380145393,2.33,24.39,0.581,0.26,8.268608839421795,0.308,4.533,0.872,0.0196852947868427,0.2695171447624911,63.90149483054821,3.849068476851609,0.8454468750520121,0.7422447543919014,1.0,0.35,POSITIVE,0.35,0.65,0.0,2.0,0.0,none,1.0,29.0,27.46,0.18,2025-06-06
ROK,Rockwell Automation,Industrials,36516601856.0,BigCap,40.750946,10.618485,0.24438,0.071100004,0.11389,0.39266998,0.13595134734285552,1.63,113.537,1.052,0.635,33.788138364946334,5.011,25.292,1.373,0.0257005350965423,0.1062326718837629,79.60190117753072,5.794972480376788,13.919042366556823,0.9678947587100866,1.0,0.2,POSITIVE,0.25,0.7,0.05,0.0,0.0,buy,27.0,315.63406,324.33,1.19,2025-06-06
9202.T,ANA Holdings,Consumer Discretionary,1352318582784.0,BigCap,9.902267,1.1964066,0.14035,0.0335,0.06766,0.18494,0.0262826192738404,2.1,118.329,1.327,1.153,22.74811496842606,0.661,4.379,0.459,0.0116900203241989,0.0039219106733823,58.96603554030771,2.841315225160829,19.834694030923856,0.8023869853632896,1.0,0.25,POSITIVE,0.25,0.75,0.0,1.0,0.0,buy,12.0,3402.5,2877.5,0.51,2025-06-06
RMR,The RMR Group Inc.,Real Estate,257461680.0,SmallCap,12.7125,1.0990634,0.11129,0.052529998,0.10253,0.9939,0.2769467805253147,11.97,27.017,2.51,2.343,4.7476603364743175,2.072,5.925,1.191,0.0160481555764546,-0.263466983429969,54.13571186730621,5.717254274549282,0.082217687308189,0.7048902956684517,1.0,-0.05,POSITIVE,0.15,0.65,0.2,0.0,0.0,none,1.0,24.0,15.4,2.33,2025-06-06
BNP.PA,BNP PARIBAS ACT.A,Financials,88305229824.0,BigCap,8.233931,0.67801607,0.09052,0.00439,0.25003,0.0,,6.18,,,,,-8.384,,1.379,0.0184110846487312,0.4197934305987016,64.71550570649885,3.03270459232433,1.5799762552823466,0.8314325294797468,1.0,-0.2,NEUTRAL,0.1,0.6,0.3,0.0,0.0,buy,17.0,89.61176,78.14,0.83,2025-06-06
